2015.12.31,00:00,120.495,120.570,119.994,120.183,32972
2016.01.04,00:00,120.184,120.453,118.691,119.413,92342
2016.01.05,00:00,119.425,119.690,118.782,119.043,87772
2016.01.06,00:00,119.044,119.154,118.241,118.463,101633
2016.01.07,00:00,118.452,118.742,117.319,117.652,122595
2016.01.08,00:00,117.646,118.824,117.437,117.498,122523
2016.01.11,00:00,117.149,118.011,116.681,117.745,120753
2016.01.12,00:00,117.738,118.060,117.216,117.631,125643
2016.01.13,00:00,117.629,118.367,117.626,117.660,111410
2016.01.14,00:00,117.658,118.267,117.281,118.042,130084
2016.01.15,00:00,118.044,118.259,116.496,117.031,139698
2016.01.18,00:00,116.611,117.427,116.611,117.312,91816
2016.01.19,00:00,117.312,118.102,117.222,117.620,110490
2016.01.20,00:00,117.615,117.672,115.964,116.932,143149
2016.01.21,00:00,116.932,117.801,116.460,117.674,162826
2016.01.22,00:00,117.678,118.869,117.528,118.766,129515
2016.01.25,00:00,118.627,118.845,118.161,118.280,107433
2016.01.26,00:00,118.272,118.609,117.645,118.410,103546
2016.01.27,00:00,118.410,119.059,118.032,118.682,113119
2016.01.28,00:00,118.645,118.981,118.403,118.798,109888
2016.01.29,00:00,118.800,121.678,118.472,121.037,135512
2016.02.01,00:00,121.298,121.476,120.667,120.965,98233
2016.02.02,00:00,120.967,121.025,119.827,119.955,105543
2016.02.03,00:00,119.955,120.033,117.043,117.872,145642
2016.02.04,00:00,117.871,118.229,116.515,116.756,143139
2016.02.05,00:00,116.758,117.419,116.281,116.849,122128
2016.02.08,00:00,116.809,117.513,115.164,115.830,129778
2016.02.09,00:00,115.829,115.839,114.201,115.095,163495
2016.02.10,00:00,115.095,115.245,113.106,113.320,164985
2016.02.11,00:00,113.320,113.588,110.975,112.394,172888
2016.02.12,00:00,112.394,113.527,111.645,113.249,155415
2016.02.15,00:00,113.368,114.718,113.259,114.566,104028
2016.02.16,00:00,114.565,114.863,113.585,114.040,128851
2016.02.17,00:00,114.045,114.493,113.363,114.074,119298
2016.02.18,00:00,114.072,114.309,113.132,113.214,111644
2016.02.19,00:00,113.214,113.367,112.295,112.627,116488
2016.02.22,00:00,112.543,113.374,112.415,112.894,90860
2016.02.23,00:00,112.870,113.040,111.762,112.092,111656
2016.02.24,00:00,112.089,112.253,111.033,112.159,118059
2016.02.25,00:00,112.159,113.012,111.884,112.977,124933
2016.02.26,00:00,112.979,113.976,112.550,113.961,111510
2016.02.29,00:00,113.932,113.972,112.655,112.928,106264
